flagged_twitter_url,flagged_tweet_id,username_handle,flagged_date,lumen_filename,lumen_url,screen_name,user_desc, status_count,following_count,followers_count,active_status,tweet_id2,us_tweet_text,india_tweet_text,monthyear
https://twitter.com/BreakingScams/status/1360134081682370563,1360134081682370563,BreakingScams,2019-04-16 00:00:00,Legal_Request_for_Twitter (10).pdf,https://lumendatabase.org/notices/18388973,SCAMS BREAKING,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,6665,34,1323,active,1360134081682370563,"IPCL and SREI are RPT's 
@cbic_india @dir_ed @PMOIndia @RBI @TheOfficialSBI  @RBI @livemint @SEBI_India @BankofIndia_IN @sreiofficial @dir_ed @sunilkanoria @cccinoida
 @AxisBank @FinMinIndia @ICICIBank @HDFC_Bank
@bankofbaroda @IncomeTaxIndia @HMOIndia @ndtv https://t.co/mwlrM0w0ze",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/BreakingScams/status/1360209664927911936,1360209664927911936,BreakingScams,2019-04-16 00:00:00,Legal_Request_for_Twitter (10).pdf,https://lumendatabase.org/notices/18388973,SCAMS BREAKING,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,6665,34,1323,active,1360209664927911936,"Why the Indian Law enforcement agencies are silent?@cbic_india @dir_ed @PMOIndia @RBI @TheOfficialSBI
 @RBI @livemint @SEBI_India @BankofIndia_IN
 @sreiofficial @dir_ed @sunilkanoria @cccinoida
@AxisBank @FinMinIndia @ICICIBank @HDFC_Bank
@bankofbaroda @IncomeTaxIndia @HMOIndia https://t.co/EeQ1kIG2cP",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/BreakingScams/status/1360446565215686657,1360446565215686657,BreakingScams,2019-04-16 00:00:00,Legal_Request_for_Twitter (10).pdf,https://lumendatabase.org/notices/18388973,SCAMS BREAKING,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,6665,34,1323,active,1360446565215686657,"Why the Indian Law enforcement agencies are silent?
@cbic_india @dir_ed @PMOIndia @RBI @TheOfficialSBI
@RBI @livemint @SEBI_India @BankofIndia_IN @sreiofficial
@dir_ed @sunilkanoria @cccinoida @AxisBank @FinMinIndia @ICICIBank @HDFC_Bank @bankofbaroda
 @IncomeTaxIndia @HMOIndia https://t.co/eYLIi0YoQm",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/BreakingScams/status/1360566746936078336,1360566746936078336,BreakingScams,2019-04-16 00:00:00,Legal_Request_for_Twitter (10).pdf,https://lumendatabase.org/notices/18388973,SCAMS BREAKING,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,6665,34,1323,active,1360566746936078336,"Why the Indian Law enforcement agencies are silent?
@cbic_india @dir_ed @PMOIndia @RBI @TheOfficialSBI
@RBI @livemint @SEBI_India @BankofIndia_IN @sreiofficial
@dir_ed @sunilkanoria @cccinoida @AxisBank @FinMinIndia @ICICIBank @HDFC_Bank @bankofbaroda
@IncomeTaxIndia @HMOIndia https://t.co/haEr0ZsTvp",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/BreakingScams/status/1360814276160589824,1360814276160589824,BreakingScams,2019-04-16 00:00:00,Legal_Request_for_Twitter (10).pdf,https://lumendatabase.org/notices/18388973,SCAMS BREAKING,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,6665,34,1323,active,1360814276160589824,"Why the Indian Law enforcement agencies are silent?
@cbic_india @dir_ed @PMOIndia @RBI @TheOfficialSBI
@RBI @livemint @SEBI_India @BankofIndia_IN
@sreiofficial @dir_ed @sunilkanoria @cccinoida
@AxisBank @FinMinIndia @ICICIBank @HDFC_Bank
@bankofbaroda @IncomeTaxIndia @HMOIndia https://t.co/c4AcYcapRq",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/BreakingScams/status/1360931869114605575,1360931869114605575,BreakingScams,2019-04-16 00:00:00,Legal_Request_for_Twitter (10).pdf,https://lumendatabase.org/notices/18388973,SCAMS BREAKING,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,6665,34,1323,active,1360931869114605575,"Why the Indian Law enforcement agencies are silent?
@cbic_india
@dir_ed
@PMOIndia
@RBI
@TheOfficialSBI
@RBI
@livemint
@SEBI_India
@BankofIndia_IN
@sreiofficial
@dir_ed
@sunilkanoria
@cccinoida
@AxisBank
@FinMinIndia
@ICICIBank
@HDFC_Bank
@bankofbaroda
@IncomeTaxIndia
 @HMOIndia https://t.co/yuSyyabY4f",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/ChandniPathak19/status/1315255649366810624,1315255649366810624,ChandniPathak19,2020-11-05 00:00:00,Legal_Request_for_Twitter (2).docx,https://lumendatabase.org/notices/22220327,चाँदनी पाठक (Chandni Pathak),Nationalist🇮🇳 NoDM 🙏🏻followed by @kailashonline @KapilMishra_IND blkd by @AzmiShabana @Raheelk  #हिंदू🚩#Journalist https://t.co/5oxvROBBj0,56903,9948,22428,active,1315255649366810624,"कैसे सौंप दु मै काँग्रेस को अपना देश,आप ही बताओ...लंदन मे राहुल गांधी की सभा मे पहुचे खलीस्थानी आतकंवादी...काँग्रेस पार्टी जिंदाबाद और हिंदुस्थान मुर्दाबाद नारे लगाये...👇👇 https://t.co/GVgQVWG5y9",This Tweet from @BreakingScams has been withheld in India in response to a legal demand. Learn more.,2020-11
https://twitter.com/kashmirZaada/status/1178241867965747200,1178241867965747200,kashmirZaada,2020-11-05 00:00:00,Legal_Request_for_Twitter (2).docx,https://lumendatabase.org/notices/22220327,,,,,,Code 50: User not found.,1178241867965747200,You don't have to be in Kashmir or a Kashmiri to pick up the gun to fight against injustice and oppression you just need the courage&amp;believe in justice to do that it is duty of every Muslim &amp; human being to fight against by all  means.#KashmirBleeds https://t.co/NYg2xrx4Vn,This Tweet from @ChandniPathak19 has been withheld in India in response to a legal demand. Learn more.,2020-11
https://twitter.com/kashmirZaada/status/1280796779391442944,1280796779391442944,kashmirZaada,2020-11-05 00:00:00,Legal_Request_for_Twitter (2).docx,https://lumendatabase.org/notices/22220327,,,,,,Code 50: User not found.,1280796779391442944,"#8July_BurhanWaniDay
On 8th July 2016,  Freedom fighter Burhan Muzaffer Wani the legendary poster boy of #Kashmir was Martyred by Indian terror forces. May Allah place him in high ranks of Janat  and blessed Kashmir with Liberation from India.Ameen 
#BurhanWaniTheRealHero https://t.co/edxB5sG040",This Tweet from @KashmirZadaa has been withheld in India in response to a legal demand. Learn more.,2020-11
https://twitter.com/kashmirZaada/status/128080171934203084,128080171934203084,kashmirZaada,2020-11-05 00:00:00,Legal_Request_for_Twitter (2).docx,https://lumendatabase.org/notices/22220327,,,,,,Code 50: User not found.,128080171934203084,Code 144: No status found with that ID.,This Tweet from @KashmirZadaa has been withheld in India in response to a legal demand. Learn more.,2020-11
https://twitter.com/Mimranmadina/status/1315697279450451968,1315697279450451968,Mimranmadina,2020-11-05 00:00:00,Legal_Request_for_Twitter (2).docx,https://lumendatabase.org/notices/22220327,,,,,,Code 63: User has been suspended.,1315697279450451968,Code 63: User has been suspended.,No status found with that ID (Code 144),2020-11
https://twitter.com/tubanasir7777/status/1280958879837323265,1280958879837323265,tubanasir7777,2020-11-05 00:00:00,Legal_Request_for_Twitter (2).docx,https://lumendatabase.org/notices/22220327,,,,,,Code 50: User not found.,1280958879837323265,"Burhan is not just a name. Burhan is a symbol of strength, Burhan is the name of courage, Burhan is the sign of victory. We are Burhan.
A salute to this Hero.
Burhan Wani is our Hero.
#8july_BurhanWaniDay
#JkBNM https://t.co/p22prz4zIp",User has been suspended (Code 63),2020-11
https://twitter.com/Aafrin7860/status/1117781988436520961,1117781988436520961,Aafrin7860,2019-04-16 00:00:00,Legal_Request_for_Twitter (4).pdf,https://lumendatabase.org/notices/18388973,,,,,,Code 50: User not found.,1117781988436520961,Code 144: No status found with that ID.,This Tweet from @tUba_NaSsiR has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/AmanKau55711401,,AmanKau55711401,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Aman Kaur,Goal Digger,605,665,242,active,,,No status found with that ID (Code 144),2019-4
https://twitter.com/deepak_ntk,,deepak_ntk,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/DeltaVoice_/,,DeltaVoice_,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,நந்த தமிழன்,"🐯 தமிழ்த்தேசியம் 🐟  Tamil Is My Identity 🏹      
         🍛 உழவில்லையேல் உணவில்லை 🍱
                                   🎋No Farming No Food 🌾 Ravanan Land",62015,449,3019,active,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/DesiarajNTK,,DesiarajNTK,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,தேசியராஜ்,"புதியதொரு தேசத்தை காண கனவோடு வாழ்ந்து கொண்டிருப்பவன்.
 | Mobile Application developer | Techaffinity | ITPW | நாம் தமிழர் கட்சி

new account @DesiarajNTK1",5773,405,2839,active,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/Eriyur_NTK/,,Eriyur_NTK,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,எங்கள் ஏரியூர் NTK,"ஏரியூர் மக்களின் குரல்🔥

வாருங்கள் நாம் தமிழராய்💪

புரட்சி எப்போதும் வெல்லும்!! 
அதை நாளை நம் நாம் தமிழர் அரசு சொல்லும்!!! 

பென்னாகரம் சட்டமன்றத் தொகுதி💪💪",6298,3818,3535,active,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/eyekunaljadhav/status/1360456681755299840,1360456681755299840,eyekunaljadhav,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Kunal Jadhav,"Future Actor is my Dream - @realkunaljadhav. Dream to become an actor, artist and inspiration for millions to come.",1030,21,32,active,1360456681755299840,"If We Learn WHAT TO DO From Our History. The Situation Would Have Been Different 🚩😡🚩✊🚩

#RinkuKoKyonMaara #JusticeForRinkuSharma #JusticeForRinku #रिंकू_शर्मा #HindusLivesMatter https://t.co/rgPZxFg8wi",No data available for specified ID (Code 8),2019-4
https://twitter.com/kalaigukan,,kalaigukan,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,,,,,,Code 50: User not found.,,,This Tweet from @eyekunaljadhav has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/meharkaurrr,,meharkaurrr,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,,,,,,Code 63: User has been suspended.,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/Natasha447/,,Natasha447,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Natasha44,frelancer,638,2551,1302,active,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/randomthotworx,,randomthotworx,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Jagan,"a staunch believer in the science that humans are borne from their mothers' womb.
A dreamer, for the ❤ of Life, Humanity & தமிழ்!",6261,373,310,active,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/Rishtweet04/status/1360085791024685057,1360085791024685057,Rishtweet04,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Rishav Chaudhary,"Indian🇮🇳
poet❤
memer❤️
politics observer ❤️




“ek waada khud ki saanson se , jeene ke naam❤”
Instagram- @rishinsta04",1305,125,20,active,1360085791024685057,"Jab kisi Hindu k saath kucch ho toh personal issue , aur Muslim ke saath ho toh communal. Arey kucch nhi ho skta ese logo Ka Jo ye articles likhte h. Hinduphobics saale kutte ki maut bhi naseeb nhi hogi.
#JusticeForRinkuSharma 
#HindusLivesMatter https://t.co/kbqT6uHzEx",No data available for specified ID (Code 8),2019-4
https://twitter.com/Sakthi45929949,,Sakthi45929949,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Sakthivel@NTK,Rally Rider Racer - தீவிர தமிழ் தேசியவாதி. நாம் தமிழர் கட்சி ஆஸ்திரேலியா,14459,492,1975,active,,,This Tweet from @Rishtweet04 has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/sapna68932456/,,sapna68932456,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,sapnaaa,hi i m sapna nature lover makeup lover ❤️❤️🌸😘,388,527,232,active,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/sirraj2705/status/1360225250093330438,1360225250093330438,sirraj2705,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Raj Aryan 🔱,"परशुराम के वंशज !!
भारतीय हिंदू 🚩
नमस्ते सदा वत्सले मातृभूमि !! (RSS)
भारतीय जनता पार्टी 
बनारसी बाबू !!",7605,62,79,active,1360225250093330438,"#JusticeForRinkuSharma 
Ab ye madarchod rubbish bolega "" kya desh k minorities ko murder krne ka bhi hak nhi ""
Ye madarchod anti CAA protest ka har footage apne news channel pe dikhata tha 
Lekin paalgarh aur hindu ki hatya nhi dikhaaega 
Miyon kagaz tyyar rakhi",No data available for specified ID (Code 8),2019-4
https://twitter.com/SooryavanshiH/status/1359947749106487297,1359947749106487297,SooryavanshiH,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,Hari pandey,"मैं झुक नहीं सकता, मैं शौर्य का अखंड भाग हूं.!! जला दे जो अधर्म की रूह को, मै वही #महाकाल का भक्त हूं.🕉️🇮🇳  @akshaykumar fan for life,fav ipl team @RCBTweets",1633,99,73,active,1359947749106487297,"Jo madarchod Hindu samaj ko sada hua bol raha tha 
Pakdo us jahil desh k dushman ko or pucho उससे ab kon samaj sad chuka hai or kon dangai hai
जय श्री राम🚩
#JusticeForRinkuSharma https://t.co/ciqRzraMoY",This Tweet from @sirraj2705 has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/tamilanntk,,tamilanntk,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,,,,,,,,,This Tweet from @SooryavanshiH has been withheld in India in response to a legal demand. Learn more.,2019-4
https://twitter.com/tamilansathya16,,tamilansathya16,2019-04-16 00:00:00,Legal_Request_for_Twitter (8).pdf,https://lumendatabase.org/notices/18388973,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/putjutt,,putjutt,2019-04-16 00:00:00,Legal_Request_for_Twitter (9).pdf,https://lumendatabase.org/notices/18388973,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2019-4
https://twitter.com/Batakh_poot_55,,Batakh_poot_55,2019-05-09 00:00:00,Legal_Request_for_Twitter__05_06_2019_.pdf,https://lumendatabase.org/notices/18524176,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2019-5
https://twitter.com/Malik08967838/status/1069643268902666249,1069643268902666249,Malik08967838,2019-05-09 00:00:00,Legal_Request_for_Twitter__05_06_2019_.pdf,https://lumendatabase.org/notices/18524176,,,,,,Code 50: User not found.,1069643268902666249,Code 144: No status found with that ID.,No data available for specified ID (Code 8),2019-5
https://twitter.com/MunEeb_WaNi,,MunEeb_WaNi,2019-05-09 00:00:00,Legal_Request_for_Twitter__05_06_2019_.pdf,https://lumendatabase.org/notices/18524176,,,,,,,,,No status found with that ID (Code 144),2019-5
https://twitter.com/NomanAkram262,,NomanAkram262,2019-05-09 00:00:00,Legal_Request_for_Twitter__05_06_2019_.pdf,https://lumendatabase.org/notices/18524176,,,,,,Code 50: User not found.,,,No data available for specified ID (Code 8),2019-5
https://twitter.com/GhazwaeHind7,,GhazwaeHind7,2019-08-23 00:00:00,Legal_Request_for_Twitter_-_08_23_2019.pdf,https://lumendatabase.org/notices/19112157,Ghazwa e Hind,next,85,101,24,active,,,No data available for specified ID (Code 8),2019-8
https://twitter.com/Brahman_Geetika/status/1378662709974077440,1378662709974077440,Brahman_Geetika,2021-04-05 00:00:00,Legal_Request_for_Twitter_-_5_April_2021.pdf,https://lumendatabase.org/notices/23430621,𝑮𝑬𝑬𝑻𝑰𝑲𝑨,"◆Fan of INDIAN ARMY ◆ Hindu ◆Indian ◆Bikerider ◆Bookreader  ◆Student 【LIVE】【LEARN】【LAUGH】          
       You Can find my MEMES on #MemeBy_Geet",15510,1149,2123,active,1378662709974077440,"छत्तीसगढ़ में शहीद हुए 22 वीर जवानों को नमन 🙏🇮🇳

भगवान से प्रार्थना है कि घायल हुए वीर जवान जल्द से जल्द स्वस्थ हो 🙏💐

#छत्तीसगढ़
#Chattisgarh #NaxalAttack 
#नमन https://t.co/2q1tGCxbB8",No data available for specified ID (Code 8),2021-4
https://twitter.com/josephjTOI/status/1378583404984160259,1378583404984160259,josephjTOI,2021-04-05 00:00:00,Legal_Request_for_Twitter_-_5_April_2021.pdf,https://lumendatabase.org/notices/23430621,Joseph John,"Coordinating Editor with The Times of India, Chhattisgarh. Tweets, views opinions are my own and not of my organisation. Links, retweets are not endorsements.",48016,3236,1910,active,1378583404984160259,"Horrible! Ground report from Maoist ambush site in Bijapur, Chhattisgarh. https://t.co/1QnYPz8VkH",This Tweet from @Brahman_Geetika has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/sangeet63791400/status/1378974372031909888?s=24,1378974372031909888?s=24,sangeet63791400,2021-04-05 00:00:00,Legal_Request_for_Twitter_-_5_April_2021.pdf,https://lumendatabase.org/notices/23430621,,,,,,,1378974372031909888?s=24,"📰 छत्तीसगढ़ बीजापुर में शहीद हमारे जवान 😥😥
जय हिन्द की सेना https://t.co/YFNSoqaP7X",This Tweet from @josephjTOI has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/vivekagnihotri/status/1378603281518186506,1378603281518186506,vivekagnihotri,2021-04-05 00:00:00,Legal_Request_for_Twitter_-_5_April_2021.pdf,https://lumendatabase.org/notices/23430621,Vivek Ranjan Agnihotri,I exist because you do. Philosophy. National Award Winning Filmmaker. Bestselling Author. Free Thinker. #CreativeConsciousness #UrbanNaxals #WhoKilledShastri,103815,359,579686,active,1378603281518186506,"My heart breaks as killing of 20 jawans is coming in the barbaric ambush in #NaxalAttack.

These barbarians get ideological &amp; logistical support from #UrbanNaxals. That’s why in 50 yrs. no govt has been able to finish Naxals.

Now you understand who is the real enemy of India? https://t.co/z7d5mgDABt",This Tweet from @Sangeet63791400 has been withheld in India in response to a legal demand. Learn more.,2021-4
https://twitter.com/jazzyb,,jazzyb,2021-06-06 00:00:00,Legal_Request_for_Twitter_-1.pdf,https://lumendatabase.org/notices/24019321,Jazzy B,The Crown Prince of Bhangra! Instagram: @jazzyb Snapchat & TikTok : @bjazzy1 Booking +91 77078 62260 +919814062260 +447973429575,57232,475,1237462,active,,,This Tweet from @vivekagnihotri has been withheld in India in response to a legal demand. Learn more.,2021-6
https://twitter.com/LFRESHTHELION,,LFRESHTHELION,2021-06-06 00:00:00,Legal_Request_for_Twitter_-1.pdf,https://lumendatabase.org/notices/24019321,L-FRESH The LION,My new album SOUTH WEST out now. Check it via link below / @villageboyent / @KhalsaAid_AU,27498,415,5741,active,,,No data available for specified ID (Code 8),2021-6
https://twitter.com/Tarande61695394,,Tarande61695394,2021-06-06 00:00:00,Legal_Request_for_Twitter_-1.pdf,https://lumendatabase.org/notices/24019321,ਤਰਨਦੀਪ ਸਿੰਘ,ਕਿਸਾਨ ਮਜ਼ਦੂਰ ਏਕਤਾ ਜਿੰਦਾਬਾਦ 💪🚜💪,13848,936,318,active,,,No data available for specified ID (Code 8),2021-6
https://twitter.com/THE_CSYA,,THE_CSYA,2021-06-06 00:00:00,Legal_Request_for_Twitter_-1.pdf,https://lumendatabase.org/notices/24019321,CSYA,"NEW ACCOUNT: @TheCsya An organization dedicated to bringing California Sikhs closer together. An org by young Sikhs, for young Sikhs.",546,36,1207,active,,,No data available for specified ID (Code 8),2021-6
https://twitter.com/Dhananjaymishra/status/1234113247198031874,1234113247198031874,Dhananjaymishra,2020-11-05 00:00:00,Legal_Request_for_Twitter_.docx,https://lumendatabase.org/notices/22220327,Dhananjay Mishra,,619,965,333,active,1234113247198031874,Do I need to tell her religion..? nope ....Do I need to name the book which she is holding in her hand ....Nope? Whenever you see such pictures ...You can answer yourself in a blink...This is #Islamic_Jihad for you.. https://t.co/Y2U4werNgX,No data available for specified ID (Code 8),2020-11
https://twitter.com/Yasir_Musafir,,Yasir_Musafir,2019-08-14 00:00:00,Legal_Request_for_Twitter_08_14_2019.pdf,https://lumendatabase.org/notices/19078654,,,,,,Code 50: User not found.,,,This Tweet from @Dhananjaymishra has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/72singh74/status/1161981286023671813,1161981286023671813,72singh74,2019-08-16 00:00:00,Legal_Request_for_Twitter_08_16_2019.pdf,https://lumendatabase.org/notices/19078494,,,,,,Code 63: User has been suspended.,1161981286023671813,Code 63: User has been suspended.,No data available for specified ID (Code 8),2019-8
https://twitter.com/itzZFaySal/status/1161739022210863112,1161739022210863112,itzZFaySal,2019-08-16 00:00:00,Legal_Request_for_Twitter_08_16_2019.pdf,https://lumendatabase.org/notices/19078494,Faisal Zafar,"Gamer:
PUBG ID: 5550201954
Life is Too Short Nd unpredictable. Its waste to be hateful Nd supremacist.
Spread Love❤️.
#Lost",4125,240,694,active,1161739022210863112,"When Someone Got Married in Endia, 
Gifts Be like 👇
#15AugustBlackDay
#GayHind https://t.co/OWwHOfM6zi",User has been suspended (Code 63),2019-8
https://twitter.com/itzZFaySal/status/1161739910925168640,1161739910925168640,itzZFaySal,2019-08-16 00:00:00,Legal_Request_for_Twitter_08_16_2019.pdf,https://lumendatabase.org/notices/19078494,Faisal Zafar,"Gamer:
PUBG ID: 5550201954
Life is Too Short Nd unpredictable. Its waste to be hateful Nd supremacist.
Spread Love❤️.
#Lost",4125,240,694,active,1161739910925168640,"وہ دن دور نہیں جب کشمیری آزادی کی سانس لیں گے 
انشاءاللہ 

#15AugustBlackDay https://t.co/yqpqyW58YB",This Tweet from @itzZFaySal has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/itzZFaySal/status/1161742448328159233,1161742448328159233,itzZFaySal,2019-08-16 00:00:00,Legal_Request_for_Twitter_08_16_2019.pdf,https://lumendatabase.org/notices/19078494,Faisal Zafar,"Gamer:
PUBG ID: 5550201954
Life is Too Short Nd unpredictable. Its waste to be hateful Nd supremacist.
Spread Love❤️.
#Lost",4125,240,694,active,1161742448328159233,"If Coward Army Had a Face 
#GayHind https://t.co/duaOrLd6mx",This Tweet from @itzZFaySal has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/kamsin_sallar/status/1160604728587358214,1160604728587358214,kamsin_sallar,2019-08-16 00:00:00,Legal_Request_for_Twitter_08_16_2019.pdf,https://lumendatabase.org/notices/19078494,,,,,,Code 63: User has been suspended.,1160604728587358214,Code 63: User has been suspended.,This Tweet from @itzZFaySal has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/KashifA904,,KashifA904,2019-08-16 00:00:00,Legal_Request_for_Twitter_08_16_2019.pdf,https://lumendatabase.org/notices/19078494,Kashif Abbasi,"‏لَآ إِلَهَ إًلَّآ اَلْلَّهْ مُحَمَّدٌ رَسُوُلُ اُلْلَّهْ
Pakistani🌸Muslim 👍Pokhtoon🧳#Awkum Student (BBA)👍PTI insafian ✊
🏡kpk (Dir Lower)",4595,1530,1420,active,,,User has been suspended (Code 63),2019-8
https://twitter.com/kashmir787,,kashmir787,2019-08-19 00:00:00,Legal_Request_for_Twitter_08_19.pdf,https://lumendatabase.org/notices/19087087,voice of kashmir,"“Freedom cannot be bestowed — it must be achieved.”Freedom is the oxygen of the soul. kashmiri want self determination.
We want Freedom.",664,116,1953,active,,,No data available for specified ID (Code 8),2019-8
https://twitter.com/Kiran_Naz_/status/1160220596426485760,1160220596426485760,Kiran_Naz_,2019-08-19 00:00:00,Legal_Request_for_Twitter_08_19.pdf,https://lumendatabase.org/notices/19087087,Kiran Naz Fans,"This Is Fan Account Of Kiran Naz 
News Personality &

Main newscaster of

Samma Tv.
😘",695,1404,38961,active,1160220596426485760,Indians Shame on You dont Bark at My profile You Bastards.Dont Comment next time.,No data available for specified ID (Code 8),2019-8
https://twitter.com/Kiran_Naz_/status/1160986994467581952,1160986994467581952,Kiran_Naz_,2019-08-19 00:00:00,Legal_Request_for_Twitter_08_19.pdf,https://lumendatabase.org/notices/19087087,Kiran Naz Fans,"This Is Fan Account Of Kiran Naz 
News Personality &

Main newscaster of

Samma Tv.
😘",695,1404,38961,active,1160986994467581952,A nation Full with Dogs. #IndianarmyinKashmir,This Tweet from @Kiran_Naz_ has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/Kiran_Naz_/status/1160990038102085638,1160990038102085638,Kiran_Naz_,2019-08-19 00:00:00,Legal_Request_for_Twitter_08_19.pdf,https://lumendatabase.org/notices/19087087,Kiran Naz Fans,"This Is Fan Account Of Kiran Naz 
News Personality &

Main newscaster of

Samma Tv.
😘",695,1404,38961,active,1160990038102085638,Barking Dog Seldom Bite. #Indin #Bastard,This Tweet from @Kiran_Naz_ has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/moinshah235/status/1161353507917766656,1161353507917766656,moinshah235,2019-08-19 00:00:00,Legal_Request_for_Twitter_08_19.pdf,https://lumendatabase.org/notices/19087087,,,,,,Code 50: User not found.,1161353507917766656,Code 144: No status found with that ID.,This Tweet from @Kiran_Naz_ has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/SAARIYAS/status/1161145307809423363,1161145307809423363,SAARIYAS,2019-08-19 00:00:00,Legal_Request_for_Twitter_08_19.pdf,https://lumendatabase.org/notices/19087087,Saariya's be the Man!,Our work does not represent any Organization:For Orders| https://t.co/Fy1FNtGDWz |”TheSecondStrike” | Ebay Store | https://t.co/aTOuP0R9KK |,4589,1,979,active,1161145307809423363,The First Step of #Khalistan Freedom lies in Annexing Pathankot from India and Eastablishing Khalistan’s Capital with Supply Lines through Brotherly Country Pakistan https://t.co/zejrqrmGNy,No status found with that ID (Code 144),2019-8
https://twitter.com/syedAliGelani_/status/1160881631474978817,1160881631474978817,syedAliGelani_,2019-08-21 00:00:00,Legal_Request_for_Twitter_08_21_2019.pdf,https://lumendatabase.org/notices/19101408,,,,,,Code 50: User not found.,1160881631474978817,Code 144: No status found with that ID.,@SAARIYAS's account has been withheld in India in response to a legal demand. Learn more.,2019-8
https://twitter.com/AakaashWaani/status/1339825778180071424,1339825778180071424,AakaashWaani,2021-02-16 00:00:00,Legal_Request_for_Twitter_1.pdf,https://lumendatabase.org/notices/23053801,यत्र—तत्र—सर्वत्र Ex-Ms Stan,"Unapologetic Hindu, Agnostic, Atheist
https://t.co/1S5GFoI08p",12474,1661,138,active,1339825778180071424,"#Banloudspeakers
#मुस्लिमों_भारत_छोड़ो
Hame apne desh me jine do",No status found with that ID (Code 144),2021-2
